pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
50 <pt<60 	6<chiso range<11 	18.8258	4.75256	9.49381	3.03613	11.089	1.41163	0.412698
50 <pt<60 	6<chiso range<12 	18.8258	4.75256	9.49381	3.40665	10.7205	0.987954	0.313419
50 <pt<60 	6<chiso range<13 	18.8258	4.75256	9.49381	4.06962	10.0518	0.421362	0.139223
50 <pt<60 	7<chiso range<12 	18.8258	4.75256	9.49381	3.55081	10.5749	0.847066	0.274868
50 <pt<60 	7<chiso range<13 	18.8258	4.75256	9.49381	4.36455	9.74965	0.223679	0.0631369
50 <pt<60 	8<chiso range<13 	18.8258	4.75256	9.49381	4.24774	9.86854	0.298878	0.0929042
#######################################################################################
60 <pt<400 	3<chiso range<8 	31.5216	4.1047	20.6795	2.03581	22.5045	1.93434	0.371514
60 <pt<400 	3<chiso range<9 	31.5216	4.1047	20.6795	2.41944	22.1223	1.32649	0.290564
60 <pt<400 	3<chiso range<10 	31.5216	4.1047	20.6795	2.49595	22.0464	1.22742	0.274643
60 <pt<400 	3<chiso range<11 	31.5216	4.1047	20.6795	2.47495	22.0672	1.254	0.279001
60 <pt<400 	3<chiso range<12 	31.5216	4.1047	20.6795	2.33774	22.2066	1.43799	0.308215
60 <pt<400 	3<chiso range<13 	31.5216	4.1047	20.6795	2.26285	22.2784	1.5491	0.323469
60 <pt<400 	4<chiso range<9 	31.5216	4.1047	20.6795	3.05325	21.4801	0.657078	0.158119
60 <pt<400 	4<chiso range<10 	31.5216	4.1047	20.6795	3.06595	21.469	0.646274	0.155842
60 <pt<400 	4<chiso range<11 	31.5216	4.1047	20.6795	2.95256	21.5906	0.744132	0.180437
60 <pt<400 	4<chiso range<12 	31.5216	4.1047	20.6795	2.73484	21.8108	0.953895	0.225587
60 <pt<400 	4<chiso range<13 	31.5216	4.1047	20.6795	2.60887	21.9344	1.09217	0.251264
60 <pt<400 	5<chiso range<10 	31.5216	4.1047	20.6795	3.00994	21.4996	0.69416	0.162436
60 <pt<400 	5<chiso range<11 	31.5216	4.1047	20.6795	2.87989	21.6631	0.810885	0.195263
60 <pt<400 	5<chiso range<12 	31.5216	4.1047	20.6795	2.64069	21.9051	1.05545	0.24511
60 <pt<400 	5<chiso range<13 	31.5216	4.1047	20.6795	2.50856	22.0339	1.21168	0.272027
60 <pt<400 	6<chiso range<11 	31.5216	4.1047	20.6795	2.91872	21.623	0.7751	0.187085
60 <pt<400 	6<chiso range<12 	31.5216	4.1047	20.6795	2.6286	21.9166	1.0692	0.247515
60 <pt<400 	6<chiso range<13 	31.5216	4.1047	20.6795	2.47584	22.0658	1.25307	0.278723
60 <pt<400 	7<chiso range<12 	31.5216	4.1047	20.6795	2.81967	21.7375	0.865433	0.210205
60 <pt<400 	7<chiso range<13 	31.5216	4.1047	20.6795	2.60807	21.9429	1.0908	0.252825
60 <pt<400 	8<chiso range<13 	31.5216	4.1047	20.6795	2.58641	21.9615	1.11671	0.256777
#######################################################################################
