pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
40 <pt<50 	6<chiso range<13 	31.3663	2.63295	28.6141	3.0606	27.0363	0.290405	0.2811
40 <pt<50 	7<chiso range<12 	31.3663	2.63295	28.6141	2.9796	26.9831	0.245658	0.292156
40 <pt<50 	7<chiso range<13 	31.3663	2.63295	28.6141	2.7882	27.3458	0.114956	0.227397
40 <pt<50 	8<chiso range<13 	31.3663	2.63295	28.6141	3.35096	26.7383	0.449301	0.331781
#######################################################################################
50 <pt<65 	3<chiso range<8 	24.4184	1.74382	22.5784	4.86478	18.7825	0.996908	0.670552
50 <pt<65 	3<chiso range<9 	24.4184	1.74382	22.5784	4.45633	19.2566	0.933941	0.601194
50 <pt<65 	3<chiso range<10 	24.4184	1.74382	22.5784	4.17085	19.4361	0.907827	0.581678
50 <pt<65 	3<chiso range<11 	24.4184	1.74382	22.5784	3.64043	19.9216	0.81549	0.508465
50 <pt<65 	3<chiso range<12 	24.4184	1.74382	22.5784	3.07405	20.5092	0.679309	0.40763
50 <pt<65 	3<chiso range<13 	24.4184	1.74382	22.5784	2.86702	20.723	0.612743	0.369557
50 <pt<65 	4<chiso range<9 	24.4184	1.74382	22.5784	3.60373	20.1077	0.793443	0.470792
50 <pt<65 	4<chiso range<10 	24.4184	1.74382	22.5784	3.37767	20.2376	0.755835	0.453305
50 <pt<65 	4<chiso range<11 	24.4184	1.74382	22.5784	2.9005	20.6788	0.624224	0.377796
50 <pt<65 	4<chiso range<12 	24.4184	1.74382	22.5784	2.4227	21.1632	0.439894	0.287774
50 <pt<65 	4<chiso range<13 	24.4184	1.74382	22.5784	2.26913	21.2608	0.362373	0.271238
50 <pt<65 	5<chiso range<10 	24.4184	1.74382	22.5784	3.76667	19.8945	0.827457	0.507824
50 <pt<65 	5<chiso range<11 	24.4184	1.74382	22.5784	3.11349	20.5275	0.682858	0.402338
50 <pt<65 	5<chiso range<12 	24.4184	1.74382	22.5784	2.48153	21.1482	0.464667	0.289709
50 <pt<65 	5<chiso range<13 	24.4184	1.74382	22.5784	2.28264	21.2954	0.368016	0.263921
50 <pt<65 	6<chiso range<11 	24.4184	1.74382	22.5784	2.57877	20.9617	0.510929	0.327187
50 <pt<65 	6<chiso range<12 	24.4184	1.74382	22.5784	2.01676	21.5137	0.2135	0.221053
50 <pt<65 	6<chiso range<13 	24.4184	1.74382	22.5784	1.86592	21.6955	0.102825	0.184504
50 <pt<65 	7<chiso range<12 	24.4184	1.74382	22.5784	1.72594	21.7833	0.0164097	0.16721
50 <pt<65 	7<chiso range<13 	24.4184	1.74382	22.5784	1.65205	21.8805	0.0875994	0.147132
50 <pt<65 	8<chiso range<13 	24.4184	1.74382	22.5784	1.38051	22.2036	0.408774	0.0796723
#######################################################################################
65 <pt<400 	3<chiso range<8 	36.0007	1.17526	34.7096	1.33721	34.1294	0.138871	0.101819
65 <pt<400 	3<chiso range<9 	36.0007	1.17526	34.7096	1.18729	34.2731	0.0116349	0.077162
65 <pt<400 	3<chiso range<10 	36.0007	1.17526	34.7096	1.12563	34.2981	0.0503612	0.0732578
65 <pt<400 	3<chiso range<11 	36.0007	1.17526	34.7096	1.09052	34.407	0.088345	0.0537565
65 <pt<400 	3<chiso range<12 	36.0007	1.17526	34.7096	1.0772	34.4044	0.103893	0.0542949
65 <pt<400 	3<chiso range<13 	36.0007	1.17526	34.7096	1.03361	34.4446	0.156226	0.0472611
65 <pt<400 	4<chiso range<9 	36.0007	1.17526	34.7096	1.08555	34.3675	0.0949005	0.0607936
65 <pt<400 	4<chiso range<10 	36.0007	1.17526	34.7096	1.03935	34.4277	0.149301	0.0502313
65 <pt<400 	4<chiso range<11 	36.0007	1.17526	34.7096	1.00495	34.4849	0.191768	0.0401313
65 <pt<400 	4<chiso range<12 	36.0007	1.17526	34.7096	1.00115	34.4772	0.197772	0.0415225
65 <pt<400 	4<chiso range<13 	36.0007	1.17526	34.7096	0.955661	34.5234	0.260827	0.0333466
65 <pt<400 	5<chiso range<10 	36.0007	1.17526	34.7096	0.929587	34.5495	0.29903	0.0287464
65 <pt<400 	5<chiso range<11 	36.0007	1.17526	34.7096	0.907268	34.5817	0.331566	0.0230321
65 <pt<400 	5<chiso range<12 	36.0007	1.17526	34.7096	0.916837	34.5555	0.318464	0.0277346
65 <pt<400 	5<chiso range<13 	36.0007	1.17526	34.7096	0.88393	34.5831	0.372788	0.0228102
65 <pt<400 	6<chiso range<11 	36.0007	1.17526	34.7096	0.689205	34.9362	0.742148	0.0412496
65 <pt<400 	6<chiso range<12 	36.0007	1.17526	34.7096	0.762252	34.7932	0.600978	0.0151114
65 <pt<400 	6<chiso range<13 	36.0007	1.17526	34.7096	0.747533	34.7898	0.641628	0.0145092
65 <pt<400 	7<chiso range<12 	36.0007	1.17526	34.7096	0.607592	35.1764	0.947343	0.0856611
65 <pt<400 	7<chiso range<13 	36.0007	1.17526	34.7096	0.691144	34.8481	0.784322	0.0251181
65 <pt<400 	8<chiso range<13 	36.0007	1.17526	34.7096	0.772057	34.7185	0.581044	0.00161325
#######################################################################################
