pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
65  <pt<100 	8<chiso range<13 	31.5046	32.7189	6.08692	0.199493
#######################################################################################
100  <pt<400 	3<chiso range<8 	19.2655	19.327	4.41344	0.0139347
100  <pt<400 	3<chiso range<9 	19.2655	19.4517	4.38743	0.0424394
100  <pt<400 	3<chiso range<10 	19.2655	19.4669	4.38552	0.0459239
100  <pt<400 	3<chiso range<11 	19.2655	19.4188	4.39097	0.0349126
100  <pt<400 	3<chiso range<12 	19.2655	19.4167	4.39264	0.0344212
100  <pt<400 	3<chiso range<13 	19.2655	19.3824	4.39906	0.0265739
100  <pt<400 	4<chiso range<9 	19.2655	19.5677	4.36246	0.0692728
100  <pt<400 	4<chiso range<10 	19.2655	19.5646	4.36484	0.0685248
100  <pt<400 	4<chiso range<11 	19.2655	19.4985	4.37426	0.0532662
100  <pt<400 	4<chiso range<12 	19.2655	19.4856	4.37815	0.0502724
100  <pt<400 	4<chiso range<13 	19.2655	19.4402	4.38681	0.0398239
100  <pt<400 	5<chiso range<10 	19.2655	19.4967	4.38057	0.0527785
100  <pt<400 	5<chiso range<11 	19.2655	19.4278	4.38907	0.0369782
100  <pt<400 	5<chiso range<12 	19.2655	19.4231	4.39105	0.0358912
100  <pt<400 	5<chiso range<13 	19.2655	19.3787	4.39953	0.02573
100  <pt<400 	6<chiso range<11 	19.2655	19.3996	4.39203	0.0305326
100  <pt<400 	6<chiso range<12 	19.2655	19.3989	4.39432	0.0303574
100  <pt<400 	6<chiso range<13 	19.2655	19.352	4.40349	0.0196435
100  <pt<400 	7<chiso range<12 	19.2655	19.4355	4.38867	0.0387361
100  <pt<400 	7<chiso range<13 	19.2655	19.3729	4.4	0.0244091
100  <pt<400 	8<chiso range<13 	19.2655	19.4311	4.38741	0.0377444
#######################################################################################
