pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
65 <pt<100 	3<chiso range<10 	5.19989	5.85704	2.20847	0.297559
65 <pt<100 	3<chiso range<11 	5.19989	5.6144	2.12336	0.195214
65 <pt<100 	3<chiso range<12 	5.19989	5.49924	2.06545	0.144932
65 <pt<100 	3<chiso range<13 	5.19989	5.29937	1.98578	0.0500962
65 <pt<100 	4<chiso range<9 	5.19989	5.8088	2.16588	0.281137
65 <pt<100 	4<chiso range<10 	5.19989	5.3523	2.03751	0.0748021
65 <pt<100 	4<chiso range<11 	5.19989	5.14115	1.96212	0.029937
65 <pt<100 	4<chiso range<12 	5.19989	5.06802	1.9158	0.0688329
65 <pt<100 	4<chiso range<13 	5.19989	4.89368	1.84339	0.166112
65 <pt<100 	5<chiso range<10 	5.19989	4.97522	1.93111	0.116342
65 <pt<100 	5<chiso range<11 	5.19989	4.78229	1.857	0.224879
65 <pt<100 	5<chiso range<12 	5.19989	4.75623	1.81893	0.243913
65 <pt<100 	5<chiso range<13 	5.19989	4.60193	1.74924	0.34184
65 <pt<100 	6<chiso range<11 	5.19989	4.55963	1.78002	0.359693
65 <pt<100 	6<chiso range<12 	5.19989	4.56527	1.74865	0.36292
65 <pt<100 	6<chiso range<13 	5.19989	4.41808	1.68032	0.465274
65 <pt<100 	7<chiso range<12 	5.19989	4.31544	1.65368	0.534837
65 <pt<100 	7<chiso range<13 	5.19989	4.18866	1.59218	0.635123
65 <pt<100 	8<chiso range<13 	5.19989	4.24846	1.6267	0.584884
#######################################################################################
100 <pt<400 	3<chiso range<8 	1.55835	1.16816	0.772632	0.505014
100 <pt<400 	3<chiso range<9 	1.55835	1.13417	0.746495	0.568229
100 <pt<400 	3<chiso range<10 	1.55835	1.47393	0.954937	0.0884037
100 <pt<400 	3<chiso range<11 	1.55835	1.42981	0.93934	0.136841
100 <pt<400 	3<chiso range<12 	1.55835	1.35244	0.885488	0.232538
100 <pt<400 	3<chiso range<13 	1.55835	1.40369	0.920439	0.168029
100 <pt<400 	4<chiso range<9 	1.55835	1.03681	0.680197	0.766748
100 <pt<400 	4<chiso range<10 	1.55835	1.41701	0.914307	0.154587
100 <pt<400 	4<chiso range<11 	1.55835	1.37915	0.903638	0.19831
100 <pt<400 	4<chiso range<12 	1.55835	1.29932	0.848473	0.30529
100 <pt<400 	4<chiso range<13 	1.55835	1.36197	0.890848	0.220442
100 <pt<400 	5<chiso range<10 	1.55835	1.28751	0.826086	0.327859
100 <pt<400 	5<chiso range<11 	1.55835	1.26898	0.829268	0.348946
100 <pt<400 	5<chiso range<12 	1.55835	1.19248	0.776015	0.471473
100 <pt<400 	5<chiso range<13 	1.55835	1.27625	0.833079	0.338623
100 <pt<400 	6<chiso range<11 	1.55835	1.40591	0.926714	0.164495
100 <pt<400 	6<chiso range<12 	1.55835	1.2925	0.846407	0.314092
100 <pt<400 	6<chiso range<13 	1.55835	1.37744	0.903085	0.200324
100 <pt<400 	7<chiso range<12 	1.55835	1.34368	0.883766	0.242904
100 <pt<400 	7<chiso range<13 	1.55835	1.4362	0.944775	0.12929
100 <pt<400 	8<chiso range<13 	1.55835	1.7342	1.12692	0.156045
#######################################################################################
