pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
65  <pt<100 	5<chiso range<13 	31.2508	31.6008	6.03511	0.057994
65  <pt<100 	6<chiso range<11 	31.2508	30.8214	6.32663	0.0678718
65  <pt<100 	6<chiso range<12 	31.2508	31.9188	6.09199	0.109652
65  <pt<100 	6<chiso range<13 	31.2508	31.9086	6.04722	0.108777
65  <pt<100 	7<chiso range<12 	31.2508	32.2655	6.03702	0.16808
65  <pt<100 	7<chiso range<13 	31.2508	32.1578	6.01361	0.150825
65  <pt<100 	8<chiso range<13 	31.2508	32.3033	5.99884	0.175451
#######################################################################################
100  <pt<400 	3<chiso range<8 	19.073	19.3475	4.20083	0.0653442
100  <pt<400 	3<chiso range<9 	19.073	19.5991	4.08185	0.128888
100  <pt<400 	3<chiso range<10 	19.073	19.7399	4.01077	0.166277
100  <pt<400 	3<chiso range<11 	19.073	19.6158	4.03433	0.134545
100  <pt<400 	3<chiso range<12 	19.073	19.6851	4.01609	0.152412
100  <pt<400 	3<chiso range<13 	19.073	19.5846	4.03097	0.126917
100  <pt<400 	4<chiso range<9 	19.073	19.6189	4.03287	0.135363
100  <pt<400 	4<chiso range<10 	19.073	19.8433	3.96836	0.19411
100  <pt<400 	4<chiso range<11 	19.073	19.7243	4.00805	0.162498
100  <pt<400 	4<chiso range<12 	19.073	19.7717	3.98536	0.175317
100  <pt<400 	4<chiso range<13 	19.073	19.6612	4.00338	0.146926
100  <pt<400 	5<chiso range<10 	19.073	19.9547	3.90114	0.226011
100  <pt<400 	5<chiso range<11 	19.073	19.8303	3.96161	0.19116
100  <pt<400 	5<chiso range<12 	19.073	19.8686	3.94373	0.201738
100  <pt<400 	5<chiso range<13 	19.073	19.7806	3.98473	0.177578
100  <pt<400 	6<chiso range<11 	19.073	19.7332	4.0063	0.16479
100  <pt<400 	6<chiso range<12 	19.073	19.7784	3.97311	0.177544
100  <pt<400 	6<chiso range<13 	19.073	19.6832	4.0169	0.151908
100  <pt<400 	7<chiso range<12 	19.073	19.8513	3.94811	0.197132
100  <pt<400 	7<chiso range<13 	19.073	21.1761	12.9129	0.162868
100  <pt<400 	8<chiso range<13 	19.073	19.8349	3.95366	0.192708
#######################################################################################
