pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
50 <pt<60 	4<chiso range<13 	18.8258	4.79861	14.0272	3.65876	15.1047	0.738111	0.235032
50 <pt<60 	5<chiso range<10 	18.8258	4.79861	14.0272	2.95947	15.8481	1.45721	0.405067
50 <pt<60 	5<chiso range<11 	18.8258	4.79861	14.0272	2.78035	16.0048	1.70699	0.443118
50 <pt<60 	5<chiso range<12 	18.8258	4.79861	14.0272	3.04908	15.7553	1.34676	0.383423
50 <pt<60 	5<chiso range<13 	18.8258	4.79861	14.0272	3.65166	15.1227	0.742786	0.238794
50 <pt<60 	6<chiso range<11 	18.8258	4.79861	14.0272	3.16683	15.6327	1.21104	0.355004
50 <pt<60 	6<chiso range<12 	18.8258	4.79861	14.0272	3.44087	15.3791	0.92532	0.295704
50 <pt<60 	6<chiso range<13 	18.8258	4.79861	14.0272	4.14339	14.6197	0.374512	0.126929
50 <pt<60 	7<chiso range<12 	18.8258	4.79861	14.0272	3.45048	15.3596	0.917738	0.291577
50 <pt<60 	7<chiso range<13 	18.8258	4.79861	14.0272	4.31908	14.432	0.263793	0.0862537
50 <pt<60 	8<chiso range<13 	18.8258	4.79861	14.0272	4.16926	14.5634	0.359374	0.11508
#######################################################################################
60 <pt<400 	3<chiso range<8 	31.5216	4.14787	27.3737	2.51198	28.6972	1.19785	0.235618
60 <pt<400 	3<chiso range<9 	31.5216	4.14787	27.3737	2.88391	28.354	0.804952	0.172287
60 <pt<400 	3<chiso range<10 	31.5216	4.14787	27.3737	2.94908	28.2991	0.745716	0.162206
60 <pt<400 	3<chiso range<11 	31.5216	4.14787	27.3737	2.87846	28.3637	0.808969	0.173974
60 <pt<400 	3<chiso range<12 	31.5216	4.14787	27.3737	2.71521	28.5205	0.965359	0.202614
60 <pt<400 	3<chiso range<13 	31.5216	4.14787	27.3737	2.63801	28.6477	1.04846	0.225
60 <pt<400 	4<chiso range<9 	31.5216	4.14787	27.3737	3.3931	27.917	0.408832	0.0935469
60 <pt<400 	4<chiso range<10 	31.5216	4.14787	27.3737	3.4068	27.9152	0.399144	0.0931241
