pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
65 <pt<100 	3<chiso range<9 	4.85219	4.16809	2.33504	0.292971
65 <pt<100 	3<chiso range<10 	4.85219	4.40871	2.4569	0.180504
65 <pt<100 	3<chiso range<11 	4.85219	4.298	2.39529	0.231367
65 <pt<100 	3<chiso range<12 	4.85219	4.55673	2.52724	0.11691
65 <pt<100 	3<chiso range<13 	4.85219	4.65147	2.5726	0.0780222
65 <pt<100 	4<chiso range<9 	4.85219	4.15022	2.33235	0.300971
65 <pt<100 	4<chiso range<10 	4.85219	4.45644	2.48775	0.159079
65 <pt<100 	4<chiso range<11 	4.85219	4.31519	2.40841	0.222969
65 <pt<100 	4<chiso range<12 	4.85219	4.62134	2.56441	0.0900207
65 <pt<100 	4<chiso range<13 	4.85219	4.74181	2.62044	0.0421227
65 <pt<100 	5<chiso range<10 	4.85219	4.48532	2.49715	0.146915
65 <pt<100 	5<chiso range<11 	4.85219	4.31373	2.40222	0.224151
65 <pt<100 	5<chiso range<12 	4.85219	4.66322	2.57957	0.0732564
65 <pt<100 	5<chiso range<13 	4.85219	4.78896	2.63789	0.0239699
65 <pt<100 	6<chiso range<11 	4.85219	4.24248	2.36535	0.257767
65 <pt<100 	6<chiso range<12 	4.85219	4.66143	2.57834	0.0739856
65 <pt<100 	6<chiso range<13 	4.85219	4.80277	2.64397	0.0186916
65 <pt<100 	7<chiso range<12 	4.85219	4.75961	2.61885	0.0353514
65 <pt<100 	7<chiso range<13 	4.85219	4.88686	2.67846	0.012944
65 <pt<100 	8<chiso range<13 	4.85219	5.04875	2.75394	0.0713741
#######################################################################################
100 <pt<400 	3<chiso range<8 	1.10895	1.68439	2.72269	0.21135
100 <pt<400 	3<chiso range<9 	1.10895	1.64483	2.65876	0.201553
100 <pt<400 	3<chiso range<10 	1.10895	1.57113	2.53962	0.181988
100 <pt<400 	3<chiso range<11 	1.10895	1.58301	2.55882	0.185265
100 <pt<400 	3<chiso range<12 	1.10895	1.62361	2.62444	0.196103
100 <pt<400 	3<chiso range<13 	1.10895	1.60526	2.59478	0.191272
100 <pt<400 	4<chiso range<9 	1.10895	1.64921	2.66583	0.202661
100 <pt<400 	4<chiso range<10 	1.10895	1.56586	2.53109	0.180519
100 <pt<400 	4<chiso range<11 	1.10895	1.57983	2.55369	0.184392
100 <pt<400 	4<chiso range<12 	1.10895	1.62442	2.62576	0.196313
100 <pt<400 	4<chiso range<13 	1.10895	1.60452	2.5936	0.191074
100 <pt<400 	5<chiso range<10 	1.10895	1.51618	2.4508	0.166162
100 <pt<400 	5<chiso range<11 	1.10895	1.54505	2.49746	0.174617
100 <pt<400 	5<chiso range<12 	1.10895	1.6053	2.59485	0.191283
100 <pt<400 	5<chiso range<13 	1.10895	1.58396	2.56036	0.185525
100 <pt<400 	6<chiso range<11 	1.10895	1.59494	2.5781	0.188507
100 <pt<400 	6<chiso range<12 	1.10895	1.65517	2.67546	0.204159
100 <pt<400 	6<chiso range<13 	1.10895	1.62366	2.62454	0.196114
100 <pt<400 	7<chiso range<12 	1.10895	1.65953	2.6825	0.205249
100 <pt<400 	7<chiso range<13 	1.10895	1.6227	2.62298	0.195865
100 <pt<400 	8<chiso range<13 	1.10895	1.53098	2.47471	0.170537
#######################################################################################
