pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
40 <pt<50 	6<chiso range<11 	54.4232	7.45045	46.8634	9.37691	42.9911	0.737172	0.505617
40 <pt<50 	6<chiso range<12 	54.4232	7.45045	46.8634	9.76322	42.6308	0.848331	0.549116
40 <pt<50 	6<chiso range<13 	54.4232	7.45045	46.8634	9.70361	42.6898	0.830113	0.541287
40 <pt<50 	7<chiso range<12 	54.4232	7.45045	46.8634	8.8856	43.4672	0.578058	0.445663
40 <pt<50 	7<chiso range<13 	54.4232	7.45045	46.8634	8.91038	43.4484	0.585391	0.447509
40 <pt<50 	8<chiso range<13 	54.4232	7.45045	46.8634	9.55436	42.7444	0.790908	0.536313
#######################################################################################
50 <pt<65 	3<chiso range<8 	38.8912	5.50686	33.2651	3.58926	34.9316	1.19432	0.263127
50 <pt<65 	3<chiso range<9 	38.8912	5.50686	33.2651	4.10854	34.5185	0.747881	0.194682
50 <pt<65 	3<chiso range<10 	38.8912	5.50686	33.2651	4.26009	34.3589	0.643843	0.169313
50 <pt<65 	3<chiso range<11 	38.8912	5.50686	33.2651	3.81708	34.7482	0.980788	0.232426
50 <pt<65 	3<chiso range<12 	38.8912	5.50686	33.2651	3.78091	34.7238	1.02073	0.229265
50 <pt<65 	3<chiso range<13 	38.8912	5.50686	33.2651	3.48285	34.9474	1.304	0.266924
50 <pt<65 	4<chiso range<9 	38.8912	5.50686	33.2651	3.69849	34.946	1.06422	0.263329
50 <pt<65 	4<chiso range<10 	38.8912	5.50686	33.2651	3.91796	34.7442	0.884974	0.230332
50 <pt<65 	4<chiso range<11 	38.8912	5.50686	33.2651	3.4971	35.096	1.26638	0.288565
50 <pt<65 	4<chiso range<12 	38.8912	5.50686	33.2651	3.50049	35.02	1.27745	0.277295
50 <pt<65 	4<chiso range<13 	38.8912	5.50686	33.2651	3.22099	35.2711	1.58852	0.319178
50 <pt<65 	5<chiso range<10 	38.8912	5.50686	33.2651	4.3431	34.5365	0.571434	0.194165
50 <pt<65 	5<chiso range<11 	38.8912	5.50686	33.2651	3.77817	34.8948	0.995869	0.254432
50 <pt<65 	5<chiso range<12 	38.8912	5.50686	33.2651	3.74829	34.8133	1.03971	0.242965
50 <pt<65 	5<chiso range<13 	38.8912	5.50686	33.2651	3.38898	35.1079	1.39494	0.292357
50 <pt<65 	6<chiso range<11 	38.8912	5.50686	33.2651	3.64544	34.9041	1.12742	0.257959
50 <pt<65 	6<chiso range<12 	38.8912	5.50686	33.2651	3.61865	34.8741	1.16842	0.253902
50 <pt<65 	6<chiso range<13 	38.8912	5.50686	33.2651	3.23562	35.2315	1.57888	0.313172
50 <pt<65 	7<chiso range<12 	38.8912	5.50686	33.2651	3.47161	34.9571	1.31804	0.268606
50 <pt<65 	7<chiso range<13 	38.8912	5.50686	33.2651	3.03894	35.4218	1.83358	0.345056
50 <pt<65 	8<chiso range<13 	38.8912	5.50686	33.2651	3.39586	35.0059	1.40175	0.277447
#######################################################################################
65 <pt<400 	3<chiso range<8 	46.7367	3.94273	42.5852	3.60702	42.5848	0.214566	5.83274e-05
65 <pt<400 	3<chiso range<9 	46.7367	3.94273	42.5852	3.38441	42.8115	0.381038	0.0331091
65 <pt<400 	3<chiso range<10 	46.7367	3.94273	42.5852	3.1142	43.0866	0.613785	0.0736536
65 <pt<400 	3<chiso range<11 	46.7367	3.94273	42.5852	2.85246	43.3888	0.875719	0.118367
65 <pt<400 	3<chiso range<12 	46.7367	3.94273	42.5852	2.82531	43.4273	0.904493	0.124049
65 <pt<400 	3<chiso range<13 	46.7367	3.94273	42.5852	2.9162	43.3538	0.802993	0.113015
65 <pt<400 	4<chiso range<9 	46.7367	3.94273	42.5852	3.33675	42.8713	0.418755	0.0418773
65 <pt<400 	4<chiso range<10 	46.7367	3.94273	42.5852	3.03426	43.1785	0.689645	0.0872295
65 <pt<400 	4<chiso range<11 	46.7367	3.94273	42.5852	2.74491	43.5134	0.996979	0.136871
65 <pt<400 	4<chiso range<12 	46.7367	3.94273	42.5852	2.727	43.5428	1.01665	0.141198
65 <pt<400 	4<chiso range<13 	46.7367	3.94273	42.5852	2.83439	43.455	0.889269	0.127987
65 <pt<400 	5<chiso range<10 	46.7367	3.94273	42.5852	3.12978	43.0837	0.598078	0.0731825
65 <pt<400 	5<chiso range<11 	46.7367	3.94273	42.5852	2.77518	43.4959	0.959281	0.134184
65 <pt<400 	5<chiso range<12 	46.7367	3.94273	42.5852	2.74999	43.5333	0.987033	0.139701
65 <pt<400 	5<chiso range<13 	46.7367	3.94273	42.5852	2.86984	43.4354	0.848074	0.12498
65 <pt<400 	6<chiso range<11 	46.7367	3.94273	42.5852	2.37492	43.9002	1.5032	0.194835
65 <pt<400 	6<chiso range<12 	46.7367	3.94273	42.5852	2.40953	43.8766	1.44583	0.191209
65 <pt<400 	6<chiso range<13 	46.7367	3.94273	42.5852	2.58015	43.7344	1.19555	0.169619
65 <pt<400 	7<chiso range<12 	46.7367	3.94273	42.5852	2.09195	44.1687	1.99664	0.235901
65 <pt<400 	7<chiso range<13 	46.7367	3.94273	42.5852	2.33302	44.0222	1.55159	0.21262
65 <pt<400 	8<chiso range<13 	46.7367	3.94273	42.5852	2.25258	44.0867	1.69017	0.222509
#######################################################################################
