pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
60  <pt<400 	5<chiso range<11 	18.1964	17.7893	4.78659	0.0850501
60  <pt<400 	5<chiso range<12 	18.1964	17.8173	4.77952	0.0793176
60  <pt<400 	5<chiso range<13 	18.1964	17.534	4.8432	0.136769
60  <pt<400 	6<chiso range<11 	18.1964	18.1253	4.72379	0.0150515
60  <pt<400 	6<chiso range<12 	18.1964	18.1046	4.72899	0.0194122
60  <pt<400 	6<chiso range<13 	18.1964	17.7419	4.78414	0.0950014
60  <pt<400 	7<chiso range<12 	18.1964	17.7968	4.76921	0.0837875
60  <pt<400 	7<chiso range<13 	18.1964	17.4536	4.84649	0.153266
60  <pt<400 	8<chiso range<13 	18.1964	17.8522	4.75747	0.0723494
#######################################################################################
