pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
70  <pt<100 	3<chiso range<13 	8.48005	8.43698	3.04916	0.0141252
70  <pt<100 	4<chiso range<9 	8.48005	7.93988	3.15444	0.171241
70  <pt<100 	4<chiso range<10 	8.48005	7.9873	3.16286	0.155793
70  <pt<100 	4<chiso range<11 	8.48005	8.16114	3.12028	0.102206
70  <pt<100 	4<chiso range<12 	8.48005	8.21189	3.1076	0.0862917
70  <pt<100 	4<chiso range<13 	8.48005	8.30071	3.07481	0.0583256
70  <pt<100 	5<chiso range<10 	8.48005	8.33069	3.08912	0.0483503
70  <pt<100 	5<chiso range<11 	8.48005	8.4841	3.06449	0.00132159
70  <pt<100 	5<chiso range<12 	8.48005	8.50695	3.05613	0.00880198
70  <pt<100 	5<chiso range<13 	8.48005	8.54564	3.03739	0.0215942
70  <pt<100 	6<chiso range<11 	8.48005	8.47337	3.06692	0.00217808
70  <pt<100 	6<chiso range<12 	8.48005	8.50132	3.05788	0.0069558
70  <pt<100 	6<chiso range<13 	8.48005	8.54484	3.03662	0.0213362
70  <pt<100 	7<chiso range<12 	8.48005	8.42369	3.12614	0.0180286
70  <pt<100 	7<chiso range<13 	8.48005	8.44885	3.09587	0.0100779
70  <pt<100 	8<chiso range<13 	8.48005	8.38475	3.11885	0.0305561
#######################################################################################
100  <pt<120 	3<chiso range<8 	2.54921	2.7878	2.74983	0.0867654
100  <pt<120 	3<chiso range<9 	2.54921	2.69293	2.70756	0.053081
100  <pt<120 	3<chiso range<10 	2.54921	2.71842	2.71593	0.0623028
100  <pt<120 	3<chiso range<11 	2.54921	2.70853	2.71385	0.0587063
100  <pt<120 	3<chiso range<12 	2.54921	2.71168	2.71078	0.0599348
100  <pt<120 	3<chiso range<13 	2.54921	2.75773	2.7301	0.0763782
100  <pt<120 	4<chiso range<9 	2.54921	2.662	2.69632	0.0418311
100  <pt<120 	4<chiso range<10 	2.54921	2.70205	2.71385	0.0563185
